run_id,request_id,question_id,question_text,tags,answer_completeness_score,groundedness_score,answer_relevance_score,generation_context_strict_recall_at_4,generation_context_ndcg_at_4
e1b43ff2-91b9-49ad-aa7a-e9c4383c589d,f356b6f5-661c-46f1-a86c-9abc2640f230,q13_consistency_tradeoffs_and_cap,"Why does allowing clients to read from any follower improve availability but weaken consistency, and how does the CAP theorem frame the choice during a network partition?","tradeoff,failure",1.0000,1.0000,1.0000,1.0000,1.0000
e1b43ff2-91b9-49ad-aa7a-e9c4383c589d,db082af4-212a-48b0-bf4b-dc8604b4a9bd,q14_causal_vs_eventual_consistency,"Why is eventual consistency not always enough for applications with causally related operations, and how does causal consistency strengthen the guarantees without requiring full strong consistency?","contrast,tradeoff",1.0000,1.0000,1.0000,1.0000,0.7387
e1b43ff2-91b9-49ad-aa7a-e9c4383c589d,df18d978-1c1e-494b-80a6-1a6ae9cf9e2b,q15_isolation_atomicity_and_2pc,"What is the difference between isolation and atomicity in transactions, and why is two-phase commit needed when atomicity must be coordinated across multiple processes?",contrast,0.0000,0.5000,1.0000,0.5000,0.6422
e1b43ff2-91b9-49ad-aa7a-e9c4383c589d,4a2d710f-969e-467f-9265-3c5c5159a06f,q16_outbox_pattern_dual_writes,"Why can dual writes to a primary database and a secondary system such as a search index leave the system in an inconsistent state, and how does the outbox pattern address this problem?",failure,1.0000,1.0000,1.0000,1.0000,0.5615
e1b43ff2-91b9-49ad-aa7a-e9c4383c589d,1d39bfb6-9896-418a-bdbe-e4d7910e92ad,q17_sagas_and_lack_of_isolation,"How do sagas use compensating transactions to preserve atomicity across services, and why do they still sacrifice the isolation guarantees of traditional ACID transactions?","tradeoff,failure",0.0000,1.0000,1.0000,1.0000,0.7780
e1b43ff2-91b9-49ad-aa7a-e9c4383c589d,458a248c-1523-47dd-8bc5-bbe87f03ba2b,q18_range_vs_hash_partitioning,"What trade-offs separate range partitioning from hash partitioning, and why can each approach still suffer from hotspots under certain access patterns?","contrast,tradeoff",0.0000,0.0000,1.0000,1.0000,0.8973
e1b43ff2-91b9-49ad-aa7a-e9c4383c589d,f48573e9-abf7-4bb3-a3e9-92194d946056,q19_l4_vs_l7_load_balancing,"What is the difference between transport-layer and application-layer load balancing, and what extra capabilities does an L7 load balancer gain by understanding HTTP traffic?",contrast,1.0000,1.0000,1.0000,1.0000,1.0000
e1b43ff2-91b9-49ad-aa7a-e9c4383c589d,dd6d994a-8327-4eec-900b-604f8607c2a2,q20_exactly_once_processing_is_an_illusion,"Why is exactly-once message delivery impossible in practice, and how can a consumer approximate exactly-once processing with idempotent handling and careful delete timing?","failure,tradeoff",0.0000,1.0000,1.0000,1.0000,0.8229
f8972737-1bb2-4cad-adb9-2a730f0101b3,d901d7df-b8eb-4a80-adf4-b5c097107725,q01_tcp_reliable_over_ip,"Why is TCP considered a transport layer that creates a reliable channel on top of unreliable IP, and what mechanisms does it use to compensate for packet loss, duplication, corruption, and out-of-order delivery?","causal,failure",1.0000,1.0000,1.0000,1.0000,0.8660
f8972737-1bb2-4cad-adb9-2a730f0101b3,1172d5a6-30ae-47cc-b143-8d1045715e27,q02_connection_setup_reuse_cost,"Why are opening new network connections expensive, why does geographic proximity reduce this penalty, and why do systems try to reuse connections instead of recreating them repeatedly?","causal,tradeoff",1.0000,1.0000,1.0000,1.0000,0.7156
f8972737-1bb2-4cad-adb9-2a730f0101b3,b5b32b2f-762e-4542-86d3-3765fa78340e,q03_flow_vs_congestion_control,"What is the difference between flow control and congestion control in TCP, and what type of overload is each mechanism designed to prevent?",contrast,1.0000,1.0000,1.0000,1.0000,0.7780
f8972737-1bb2-4cad-adb9-2a730f0101b3,9a085d74-af08-482b-8c63-e193e69e6bce,q04_udp_for_realtime_protocols,"Why can UDP be a better foundation than TCP for real-time protocols such as multiplayer games, even though UDP does not provide reliability, ordering, or congestion-control guarantees?","contrast,tradeoff",1.0000,1.0000,1.0000,1.0000,0.7387
f8972737-1bb2-4cad-adb9-2a730f0101b3,e0e338c7-9852-4dc8-9bfe-eed5c40f2620,q06_tls_integrity_hmac_vs_tcp_checksum,"Why does TLS still verify message integrity with an HMAC even though TCP already includes a checksum, and what kinds of problems does this extra protection address?","causal,failure",0.0000,1.0000,1.0000,1.0000,1.0000
f8972737-1bb2-4cad-adb9-2a730f0101b3,5be248a9-ab43-479e-999f-fcbc9252ee42,q07_dns_ttl_tradeoff_and_stale_entries,"How does DNS resolution work, why does the TTL create a trade-off between fast propagation and lower lookup load, and why can serving stale records be more robust than serving no records at all?","tradeoff,failure",0.0000,1.0000,0.5000,1.0000,0.7387
f8972737-1bb2-4cad-adb9-2a730f0101b3,f34ad30b-80ae-4a95-b755-7e2bd94ffe4f,q05_tls_authentication_certificate_chain,"How does TLS authenticate a server, what role does the certificate chain play, and why can an expired certificate bring an application down?","causal,failure",0.0000,1.0000,1.0000,1.0000,0.7387
f8972737-1bb2-4cad-adb9-2a730f0101b3,471f1201-abda-437e-b37a-53b76f29e3ad,q09_idempotency_keys_and_atomicity,"Why can retrying a POST request after a timeout create an inconsistent system state, and how do idempotency keys together with transactional atomicity solve this problem?",failure,1.0000,1.0000,1.0000,1.0000,0.7019
f8972737-1bb2-4cad-adb9-2a730f0101b3,1d0562d6-c68a-4be9-ae1b-acd857e2e5a8,q08_http_versions_head_of_line_blocking,"Why does HTTP 1.1 suffer from head-of-line blocking, and how do HTTP 2 and HTTP 3 improve throughput and reduce the impact of packet loss?","contrast,failure",1.0000,1.0000,1.0000,1.0000,0.5615
f8972737-1bb2-4cad-adb9-2a730f0101b3,b93c6e64-588e-4109-8893-e1117586625b,q10_partial_synchrony_realism,Why is the partially synchronous model usually a better fit for real distributed systems than either the strictly synchronous model or the fully asynchronous one?,"causal,contrast",0.5000,0.5000,1.0000,1.0000,0.5615
f8972737-1bb2-4cad-adb9-2a730f0101b3,2553c9c3-4551-4a02-975d-aea29a4fe14a,q11_lamport_vs_vector_clocks,"Why are Lamport logical clocks not sufficient to capture causality precisely, and how do vector clocks improve on them?","causal,contrast",0.0000,0.0000,1.0000,1.0000,1.0000
f8972737-1bb2-4cad-adb9-2a730f0101b3,ce505aec-ab0b-405a-8d96-30cd045b5ab8,q12_raft_leader_election,"How does Raft elect a leader, and why are randomized timeouts and periodic heartbeats important for preventing split votes and detecting failed leaders?","causal,failure",0.5000,1.0000,1.0000,1.0000,1.0000
f8972737-1bb2-4cad-adb9-2a730f0101b3,f7c1e6a4-c4b4-46f3-af15-082997a0ea32,q13_consistency_tradeoffs_and_cap,"Why does allowing clients to read from any follower improve availability but weaken consistency, and how does the CAP theorem frame the choice during a network partition?","tradeoff,failure",1.0000,1.0000,1.0000,1.0000,1.0000
f8972737-1bb2-4cad-adb9-2a730f0101b3,a898102b-f64e-4886-be19-65705e6b8f5a,q14_causal_vs_eventual_consistency,"Why is eventual consistency not always enough for applications with causally related operations, and how does causal consistency strengthen the guarantees without requiring full strong consistency?","contrast,tradeoff",1.0000,1.0000,0.5000,1.0000,0.8596
f8972737-1bb2-4cad-adb9-2a730f0101b3,ffc88c23-812a-4b6e-a308-6237d76460a6,q15_isolation_atomicity_and_2pc,"What is the difference between isolation and atomicity in transactions, and why is two-phase commit needed when atomicity must be coordinated across multiple processes?",contrast,1.0000,1.0000,1.0000,1.0000,0.6825
f8972737-1bb2-4cad-adb9-2a730f0101b3,c6c47a8b-e789-4e0d-ad52-981d99ddf33d,q16_outbox_pattern_dual_writes,"Why can dual writes to a primary database and a secondary system such as a search index leave the system in an inconsistent state, and how does the outbox pattern address this problem?",failure,1.0000,1.0000,1.0000,1.0000,0.5615
f8972737-1bb2-4cad-adb9-2a730f0101b3,a12a3b06-85c8-44f9-9633-3e871940e3d4,q17_sagas_and_lack_of_isolation,"How do sagas use compensating transactions to preserve atomicity across services, and why do they still sacrifice the isolation guarantees of traditional ACID transactions?","tradeoff,failure",0.5000,1.0000,1.0000,1.0000,0.7780
f8972737-1bb2-4cad-adb9-2a730f0101b3,724d6f4f-215d-4cbb-a7da-511e5cbc463d,q18_range_vs_hash_partitioning,"What trade-offs separate range partitioning from hash partitioning, and why can each approach still suffer from hotspots under certain access patterns?","contrast,tradeoff",0.5000,0.5000,1.0000,1.0000,0.8973
f8972737-1bb2-4cad-adb9-2a730f0101b3,e3531e5e-e6e3-4a43-8bac-0fb84ada0f60,q19_l4_vs_l7_load_balancing,"What is the difference between transport-layer and application-layer load balancing, and what extra capabilities does an L7 load balancer gain by understanding HTTP traffic?",contrast,1.0000,1.0000,1.0000,1.0000,1.0000
f8972737-1bb2-4cad-adb9-2a730f0101b3,024ae8eb-d1c9-4a65-a8b1-9a9de7e71cb8,q20_exactly_once_processing_is_an_illusion,"Why is exactly-once message delivery impossible in practice, and how can a consumer approximate exactly-once processing with idempotent handling and careful delete timing?","failure,tradeoff",0.0000,1.0000,1.0000,1.0000,0.8596
